swept_param,swept_value,sim_seconds,delta,n_cells,enable_gapjunctions,I_pulse10ms,g_CaL,coupling,n_simsteps,total_cell_steps,wall_time_s,cpu_time_s,throughput_steps_per_s,throughput_cellsteps_per_s,latency_us_per_step,latency_us_per_cellstep,realtime_factor,repeats,wall_time_mean_s,wall_time_std_s,status
n_cells,1,1.0,0.01,1,True,2.0,,all-to-all,100000,100000,0.03720369199993456,0.03719605200000009,2687905.2756424253,2687905.2756424253,0.3720369199993456,0.3720369199993456,26.87905275642425,1,0.03720369199993456,0.0,ok
n_cells,2,1.0,0.01,2,True,2.0,,all-to-all,100000,200000,0.0602708699999539,0.0602724659999998,1659176.3151930026,3318352.630386005,0.602708699999539,0.3013543499997695,16.591763151930024,1,0.0602708699999539,0.0,ok
n_cells,10,1.0,0.01,10,True,2.0,,all-to-all,100000,1000000,0.2381081109999741,0.23810970099999995,419977.293423704,4199772.93423704,2.381081109999741,0.2381081109999741,4.19977293423704,1,0.2381081109999741,0.0,ok
n_cells,30,1.0,0.01,30,True,2.0,,all-to-all,100000,3000000,0.6875168760000179,0.6873626509999995,145450.97508267913,4363529.252480374,6.875168760000179,0.22917229200000597,1.4545097508267912,1,0.6875168760000179,0.0,ok
